node       88    -100.000      0.000
node       92    -100.000     -1.000
node       97    -100.000     -2.000
node      101    -100.000     -3.000
node      105    -100.000     -4.000
node      111     -99.000      0.000
node      112     -99.000     -1.000
node      114     -99.000     -2.000
node      116    -100.000     -5.000
node      120     -99.000     -3.000
node      124    -100.000     -6.000
node      128     -99.000     -4.000
node      129     -98.000      0.000
node      134     -98.000     -1.000
node      135     -99.000     -5.000
node      138     -98.000     -2.000
node      139    -100.000     -7.000
node      143     -98.000     -3.000
node      145     -99.000     -6.000
node      147     -98.000     -4.000
node      149    -100.000     -8.000
node      152     -97.000      0.000
node      155     -98.000     -5.000
node      156     -97.000     -1.000
node      159     -99.000     -7.000
node      161     -97.000     -2.000
node      162     -97.000     -3.000
node      165     -98.000     -6.000
node      166    -100.000     -9.000
node      169     -99.000     -8.000
node      172     -97.000     -4.000
node      174     -98.000     -7.000
node      175     -97.000     -5.000
node      177     -96.000      0.000
node      179     -96.000     -1.000
node      182    -100.000    -10.000
node      184     -96.000     -2.000
node      186     -99.000     -9.000
node      189     -96.000     -3.000
node      190     -97.000     -6.000
node      192     -98.000     -8.000
node      194     -96.000     -4.000
node      196     -97.000     -7.000
node      197     -96.000     -5.000
node      198     -99.000    -10.000
node      200    -100.000    -11.000
node      203     -95.000      0.000
node      205     -98.000     -9.000
node      207     -95.000     -1.000
node      209     -95.000     -2.000
node      211     -96.000     -6.000
node      212     -97.000     -8.000
node      215     -95.000     -3.000
node      217     -95.000     -4.000
node      218     -99.000    -11.000
node      219    -100.000    -12.000
node      221     -98.000    -10.000
node      223     -96.000     -7.000
node      225     -95.000     -5.000
node      227     -97.000     -9.000
node      228     -94.000      0.000
node      230     -94.000     -1.000
node      234     -96.000     -8.000
node      235     -94.000     -2.000
node      237     -95.000     -6.000
node      238     -94.000     -3.000
node      239     -99.000    -12.000
node      241     -98.000    -11.000
node      242    -100.000    -13.000
node      244     -97.000    -10.000
node      246     -94.000     -4.000
node      248     -95.000     -7.000
node      250     -96.000     -9.000
node      251     -94.000     -5.000
node      253     -98.000    -12.000
node      256     -93.000      0.000
node      257     -95.000     -8.000
node      258     -93.000     -1.000
node      259     -99.000    -13.000
node      261     -97.000    -11.000
node      263     -94.000     -6.000
node      265     -93.000     -2.000
node      266    -100.000    -14.000
node      268     -96.000    -10.000
node      269     -93.000     -3.000
node      273     -94.000     -7.000
node      274     -93.000     -4.000
node      276     -95.000     -9.000
node      277     -97.000    -12.000
node      278     -98.000    -13.000
node      279     -93.000     -5.000
node      281     -99.000    -14.000
node      282     -96.000    -11.000
node      283     -94.000     -8.000
node      286     -92.000      0.000
node      287    -100.000    -15.000
node      289     -92.000     -1.000
node      292     -95.000    -10.000
node      293     -93.000     -6.000
node      295     -92.000     -2.000
node      296     -92.000     -3.000
node      299     -94.000     -9.000
node      301     -97.000    -13.000
node      302     -93.000     -7.000
node      303     -96.000    -12.000
node      305     -98.000    -14.000
node      306     -92.000     -4.000
node      307     -99.000    -15.000
node      308     -95.000    -11.000
node      309     -92.000     -5.000
node      312     -93.000     -8.000
node      313     -94.000    -10.000
node      314    -100.000    -16.000
node      317     -92.000     -6.000
node      319     -91.000      0.000
node      321     -91.000     -1.000
node      323     -96.000    -13.000
node      324     -91.000     -2.000
node      325     -97.000    -14.000
node      326     -95.000    -12.000
node      327     -98.000    -15.000
node      329     -91.000     -3.000
node      331     -93.000     -9.000
node      333     -92.000     -7.000
node      334     -99.000    -16.000
node      336     -94.000    -11.000
node      337     -91.000     -4.000
node      338     -91.000     -5.000
node      340     -92.000     -8.000
node      343    -100.000    -17.000
node      344     -93.000    -10.000
node      345     -96.000    -14.000
node      346     -95.000    -13.000
node      347     -97.000    -15.000
node      349     -91.000     -6.000
node      350     -94.000    -12.000
node      351     -90.000      0.000
node      353     -98.000    -16.000
node      354     -90.000     -1.000
node      357     -90.000     -2.000
node      359     -92.000     -9.000
node      360     -90.000     -3.000
node      362     -99.000    -17.000
node      364     -93.000    -11.000
node      365     -91.000     -7.000
node      367     -90.000     -4.000
node      368     -95.000    -14.000
node      369     -96.000    -15.000
node      370     -92.000    -10.000
node      372    -100.000    -18.000
node      373     -90.000     -5.000
node      374     -97.000    -16.000
node      376     -91.000     -8.000
node      378     -94.000    -13.000
node      379     -98.000    -17.000
node      380     -93.000    -12.000
node      381     -90.000     -6.000
node      383     -89.000      0.000
node      385     -89.000     -1.000
node      388     -91.000     -9.000
node      389     -99.000    -18.000
node      391     -92.000    -11.000
node      392     -89.000     -2.000
node      394     -90.000     -7.000
node      395     -89.000     -3.000
node      397     -95.000    -15.000
node      398     -94.000    -14.000
node      399     -96.000    -16.000
node      401     -89.000     -4.000
node      402     -97.000    -17.000
node      403     -93.000    -13.000
node      404    -100.000    -19.000
node      406     -91.000    -10.000
node      407     -90.000     -8.000
node      409     -89.000     -5.000
node      411     -92.000    -12.000
node      412     -98.000    -18.000
node      414     -89.000     -6.000
node      415     -95.000    -16.000
node      417     -94.000    -15.000
node      418     -90.000     -9.000
node      419     -99.000    -19.000
node      420     -91.000    -11.000
node      421     -88.000      0.000
node      424     -88.000     -1.000
node      425     -96.000    -17.000
node      426     -93.000    -14.000
node      428     -88.000     -2.000
node      430     -89.000     -7.000
node      431     -88.000     -3.000
node      433     -92.000    -13.000
node      434     -97.000    -18.000
node      435     -90.000    -10.000
node      437    -100.000    -20.000
node      439     -88.000     -4.000
node      440     -98.000    -19.000
node      441     -89.000     -8.000
node      442     -91.000    -12.000
node      445     -88.000     -5.000
node      446     -94.000    -16.000
node      447     -95.000    -17.000
node      448     -93.000    -15.000
node      449     -92.000    -14.000
node      451     -96.000    -18.000
node      452     -88.000     -6.000
node      453     -99.000    -20.000
node      454     -90.000    -11.000
node      456     -89.000     -9.000
node      457     -87.000      0.000
node      459     -97.000    -19.000
node      460     -87.000     -1.000
node      462     -91.000    -13.000
node      465     -88.000     -7.000
node      466     -87.000     -2.000
node      468     -87.000     -3.000
node      470     -89.000    -10.000
node      471    -100.000    -21.000
node      472     -98.000    -20.000
node      473     -90.000    -12.000
node      475     -94.000    -17.000
node      476     -93.000    -16.000
node      477     -87.000     -4.000
node      478     -88.000     -8.000
node      480     -92.000    -15.000
node      481     -95.000    -18.000
node      483     -87.000     -5.000
node      484     -96.000    -19.000
node      485     -91.000    -14.000
node      486     -99.000    -21.000
node      487     -89.000    -11.000
node      490     -87.000     -6.000
node      491     -88.000     -9.000
node      492     -97.000    -20.000
node      493     -90.000    -13.000
node      495     -86.000      0.000
node      496     -86.000     -1.000
node      499     -93.000    -17.000
node      500     -87.000     -7.000
node      502     -92.000    -16.000
node      503     -94.000    -18.000
node      504     -86.000     -2.000
node      506    -100.000    -22.000
node      507     -88.000    -10.000
node      508     -86.000     -3.000
node      510     -89.000    -12.000
node      511     -98.000    -21.000
node      512     -95.000    -19.000
node      513     -91.000    -15.000
node      515     -86.000     -4.000
node      517     -87.000     -8.000
node      518     -90.000    -14.000
node      519     -96.000    -20.000
node      520     -86.000     -5.000
node      522     -99.000    -22.000
node      523     -88.000    -11.000
node      525     -89.000    -13.000
node      526     -97.000    -21.000
node      527     -87.000     -9.000
node      529     -86.000     -6.000
node      530     -92.000    -17.000
node      531     -93.000    -18.000
node      532     -94.000    -19.000
node      533     -91.000    -16.000
node      535     -95.000    -20.000
node      536     -86.000     -7.000
node      538     -85.000      0.000
node      539     -90.000    -15.000
node      541     -85.000     -1.000
node      542     -88.000    -12.000
node      543     -98.000    -22.000
node      544    -100.000    -23.000
node      547     -87.000    -10.000
node      548     -85.000     -2.000
node      549     -85.000     -3.000
node      551     -89.000    -14.000
node      552     -96.000    -21.000
node      553     -86.000     -8.000
node      556     -85.000     -4.000
node      557     -92.000    -18.000
node      558     -85.000     -5.000
node      559     -93.000    -19.000
node      560     -99.000    -23.000
node      562     -87.000    -11.000
node      563     -91.000    -17.000
node      564     -97.000    -22.000
node      565     -88.000    -13.000
node      566     -94.000    -20.000
node      567     -90.000    -16.000
node      569     -86.000     -9.000
node      571     -85.000     -6.000
node      572     -89.000    -15.000
node      573     -95.000    -21.000
node      574     -98.000    -23.000
node      575     -87.000    -12.000
node      577     -85.000     -7.000
node      578     -86.000    -10.000
node      580    -100.000    -24.000
node      582     -84.000      0.000
node      584     -84.000     -1.000
node      586     -88.000    -14.000
node      587     -96.000    -22.000
node      588     -84.000     -2.000
node      589     -92.000    -19.000
node      591     -84.000     -3.000
node      592     -91.000    -18.000
node      593     -85.000     -8.000
node      595     -90.000    -17.000
node      596     -93.000    -20.000
node      598     -84.000     -4.000
node      599     -99.000    -24.000
node      600     -89.000    -16.000
node      601     -94.000    -21.000
node      602     -86.000    -11.000
node      603     -97.000    -23.000
node      604     -87.000    -13.000
node      606     -84.000     -5.000
node      608     -85.000     -9.000
node      609     -95.000    -22.000
node      610     -88.000    -15.000
node      612     -84.000     -6.000
node      613     -86.000    -12.000
node      614     -98.000    -24.000
node      615     -91.000    -19.000
node      616     -92.000    -20.000
node      617     -90.000    -18.000
node      618     -85.000    -10.000
node      621    -100.000    -25.000
node      622     -96.000    -23.000
node      623     -87.000    -14.000
node      624     -84.000     -7.000
node      625     -83.000      0.000
node      628     -83.000     -1.000
node      629     -89.000    -17.000
node      630     -93.000    -21.000
node      632     -83.000     -2.000
node      634     -83.000     -3.000
node      636     -88.000    -16.000
node      637     -94.000    -22.000
node      638     -84.000     -8.000
node      640     -86.000    -13.000
node      641     -97.000    -24.000
node      642     -83.000     -4.000
node      643     -99.000    -25.000
node      644     -85.000    -11.000
node      645     -95.000    -23.000
node      647     -87.000    -15.000
node      648     -83.000     -5.000
node      650     -84.000     -9.000
node      651     -90.000    -19.000
node      652     -91.000    -20.000
node      654     -92.000    -21.000
node      655     -89.000    -18.000
node      656     -83.000     -6.000
node      657     -85.000    -12.000
node      658     -98.000    -25.000
node      659     -86.000    -14.000
node      660     -96.000    -24.000
node      661     -93.000    -22.000
node      662     -88.000    -17.000
node      663    -100.000    -26.000
node      664     -84.000    -10.000
node      667     -83.000     -7.000
node      669     -82.000      0.000
node      670     -82.000     -1.000
node      671     -94.000    -23.000
node      672     -87.000    -16.000
node      675     -82.000     -2.000
node      678     -83.000     -8.000
node      679     -82.000     -3.000
node      680     -97.000    -25.000
node      681     -85.000    -13.000
node      682     -99.000    -26.000
node      683     -84.000    -11.000
node      684     -90.000    -20.000
node      686     -82.000     -4.000
node      687     -86.000    -15.000
node      688     -95.000    -24.000
node      689     -89.000    -19.000
node      690     -91.000    -21.000
node      691     -92.000    -22.000
node      692     -88.000    -18.000
node      693     -82.000     -5.000
node      696     -83.000     -9.000
node      697     -87.000    -17.000
node      698     -93.000    -23.000
node      700     -84.000    -12.000
node      701     -98.000    -26.000
node      702     -82.000     -6.000
node      703     -85.000    -14.000
node      704     -96.000    -25.000
node      706     -83.000    -10.000
node      707    -100.000    -27.000
node      708     -86.000    -16.000
node      709     -94.000    -24.000
node      711     -82.000     -7.000
node      712     -89.000    -20.000
node      714     -81.000      0.000
node      715     -90.000    -21.000
node      716     -81.000     -1.000
node      718     -88.000    -19.000
node      719     -97.000    -26.000
node      721     -91.000    -22.000
node      722     -81.000     -2.000
node      723     -84.000    -13.000
node      725     -82.000     -8.000
node      726     -95.000    -25.000
node      727     -99.000    -27.000
node      728     -81.000     -3.000
node      730     -85.000    -15.000
node      731     -83.000    -11.000
node      732     -92.000    -23.000
node      733     -87.000    -18.000
node      735     -81.000     -4.000
node      737     -86.000    -17.000
node      738     -93.000    -24.000
node      739     -82.000     -9.000
node      740     -81.000     -5.000
node      742     -84.000    -14.000
node      743     -96.000    -26.000
node      744     -83.000    -12.000
node      745     -98.000    -27.000
node      747     -81.000     -6.000
node      748     -94.000    -25.000
node      749     -85.000    -16.000
node      750     -89.000    -21.000
node      751     -90.000    -22.000
node      752    -100.000    -28.000
node      754     -88.000    -20.000
node      755     -82.000    -10.000
node      756     -87.000    -19.000
node      758     -91.000    -23.000
node      759     -81.000     -7.000
node      760     -97.000    -27.000
node      761     -83.000    -13.000
node      762     -86.000    -18.000
node      763     -80.000      0.000
node      764     -92.000    -24.000
node      766     -80.000     -1.000
node      768     -95.000    -26.000
node      769     -84.000    -15.000
node      771     -80.000     -2.000
node      772     -99.000    -28.000
node      773     -81.000     -8.000
node      775     -82.000    -11.000
node      776     -80.000     -3.000
node      778     -93.000    -25.000
node      779     -85.000    -17.000
node      781     -80.000     -4.000
node      783     -81.000     -9.000
node      784     -80.000     -5.000
node      786     -83.000    -14.000
node      787     -89.000    -22.000
node      788     -96.000    -27.000
node      789     -88.000    -21.000
node      790     -98.000    -28.000
node      791     -82.000    -12.000
node      792     -87.000    -20.000
node      793     -90.000    -23.000
node      794     -84.000    -16.000
node      795     -94.000    -26.000
node      797     -80.000     -6.000
node      798     -86.000    -19.000
node      799     -91.000    -24.000
node      800     -81.000    -10.000
node      801    -100.000    -29.000
node      804     -85.000    -18.000
node      805     -92.000    -25.000
node      806     -80.000     -7.000
node      807     -97.000    -28.000
node      808     -82.000    -13.000
node      809     -95.000    -27.000
node      810     -83.000    -15.000
node      812     -79.000      0.000
node      813     -99.000    -29.000
node      815     -81.000    -11.000
node      816     -79.000     -1.000
node      817     -80.000     -8.000
node      820     -84.000    -17.000
node      821     -93.000    -26.000
node      822     -79.000     -2.000
node      823     -88.000    -22.000
node      824     -89.000    -23.000
node      826     -87.000    -21.000
node      827     -79.000     -3.000
node      828     -86.000    -20.000
node      829     -90.000    -24.000
node      831     -79.000     -4.000
node      832     -82.000    -14.000
node      833     -96.000    -28.000
node      835     -80.000     -9.000
node      836     -81.000    -12.000
node      837     -98.000    -29.000
node      838     -83.000    -16.000
node      839     -94.000    -27.000
node      840     -85.000    -19.000
node      842     -91.000    -25.000
node      843     -79.000     -5.000
node      845     -79.000     -6.000
node      846     -80.000    -10.000
node      847    -100.000    -30.000
node      849     -92.000    -26.000
node      850     -84.000    -18.000
node      851     -95.000    -28.000
node      852     -82.000    -15.000
node      854     -97.000    -29.000
node      855     -81.000    -13.000
node      856     -79.000     -7.000
node      857     -88.000    -23.000
node      858     -87.000    -22.000
node      859     -86.000    -21.000
node      860     -89.000    -24.000
node      861     -83.000    -17.000
node      862     -93.000    -27.000
node      863     -99.000    -30.000
node      864     -80.000    -11.000
node      865     -78.000      0.000
node      867     -85.000    -20.000
node      868     -78.000     -1.000
node      870     -90.000    -25.000
node      872     -79.000     -8.000
node      874     -78.000     -2.000
node      876     -78.000     -3.000
node      877     -84.000    -19.000
node      878     -81.000    -14.000
node      879     -96.000    -29.000
node      880     -91.000    -26.000
node      881     -94.000    -28.000
node      883     -82.000    -16.000
node      884     -78.000     -4.000
node      886     -79.000     -9.000
node      887     -80.000    -12.000
node      888     -98.000    -30.000
node      890     -78.000     -5.000
node      891     -92.000    -27.000
node      892     -83.000    -18.000
node      893     -87.000    -23.000
node      894     -86.000    -22.000
node      896     -88.000    -24.000
node      897     -78.000     -6.000
node      899    -100.000    -31.000
node      900     -79.000    -10.000
node      901     -85.000    -21.000
node      902     -89.000    -25.000
node      903     -95.000    -29.000
node      904     -81.000    -15.000
node      905     -97.000    -30.000
node      906     -80.000    -13.000
node      907     -93.000    -28.000
node      909     -82.000    -17.000
node      910     -78.000     -7.000
node      911     -84.000    -20.000
node      912     -90.000    -26.000
node      913     -99.000    -31.000
node      914     -79.000    -11.000
node      915     -78.000     -8.000
node      917     -77.000      0.000
node      919     -83.000    -19.000
node      920     -77.000     -1.000
node      922     -91.000    -27.000
node      924     -77.000     -2.000
node      925     -80.000    -14.000
node      926     -96.000    -30.000
node      927     -81.000    -16.000
node      928     -94.000    -29.000
node      930     -77.000     -3.000
node      931     -86.000    -23.000
node      933     -79.000    -12.000
node      935     -98.000    -31.000
node      936     -87.000    -24.000
node      937     -77.000     -4.000
node      938     -78.000     -9.000
node      939     -92.000    -28.000
node      940     -82.000    -18.000
node      941     -85.000    -22.000
node      942     -88.000    -25.000
node      944     -77.000     -5.000
node      945     -89.000    -26.000
node      946     -84.000    -21.000
node      947     -78.000    -10.000
node      949    -100.000    -32.000
node      951     -95.000    -30.000
node      952     -80.000    -15.000
node      953     -77.000     -6.000
node      954     -83.000    -20.000
node      955     -90.000    -27.000
node      956     -97.000    -31.000
node      957     -81.000    -17.000
node      958     -93.000    -29.000
node      959     -79.000    -13.000
node      961     -77.000     -7.000
node      962     -82.000    -19.000
node      963     -91.000    -28.000
node      964     -99.000    -32.000
node      965     -78.000    -11.000
node      966     -86.000    -24.000
node      968     -77.000     -8.000
node      969     -85.000    -23.000
node      970     -87.000    -25.000
node      971     -76.000      0.000
node      972     -80.000    -16.000
node      973     -94.000    -30.000
node      975     -76.000     -1.000
node      976     -96.000    -31.000
node      978     -79.000    -14.000
node      980     -76.000     -2.000
node      981     -84.000    -22.000
node      982     -88.000    -26.000
node      983     -76.000     -3.000
node      985     -92.000    -29.000
node      986     -81.000    -18.000
node      987     -78.000    -12.000
node      988     -98.000    -32.000
node      990     -89.000    -27.000
node      991     -83.000    -21.000
node      992     -77.000     -9.000
node      994     -76.000     -4.000
node      995     -76.000     -5.000
node      997     -82.000    -20.000
node      998     -90.000    -28.000
node      999     -95.000    -31.000
node     1000     -79.000    -15.000
node     1001    -100.000    -33.000
node     1002     -93.000    -30.000
node     1003     -77.000    -10.000
node     1005     -80.000    -17.000
node     1007     -76.000     -6.000
node     1008     -97.000    -32.000
node     1009     -78.000    -13.000
node     1010     -85.000    -24.000
node     1011     -86.000    -25.000
